K,circuit,dtype,eta,frac_finite,frac_onehot,frac_tied,fwd_rel_err,max_entropy,mean_entropy,n_free,n_lookups,pred_unchanged,pred_v,prune,prune_nz,quant,selector_hit
10000000000.0,CKT_0116,f64,5.918302496261073e-18,1.0,0.17209612817089454,0.8279038718291055,1.9772137441949255e-16,4.672828834461907,3.0948672626875573,19,44940,True,8.85,0.9,False,,1.0
10000000000.0,CKT_0116,f64,1.0,1.0,0.009345794392523364,0.9906542056074766,1.0,4.672828834461907,3.7032599724466495,19,44940,False,0.0,0.9,True,,0.9075211392968402
100000000.0,CKT_0116,f64,5.918302496261073e-18,1.0,0.17209612817089454,0.8279038718291055,1.9772137441949255e-16,4.672828834461907,3.0948672626875573,19,44940,True,8.85,0.0,False,,1.0
100000000.0,CKT_0116,f32,2.2957486160964703e-09,1.0,0.17209612817089454,0.8279038718291055,1.7719948405054995e-07,4.6728287181619015,3.0948672818047305,19,44940,True,8.85,0.0,False,,1.0
100000000.0,CKT_0116,bf16,0.008011540275135781,1.0,0.15936804628393414,0.8406319537160659,29.093247940987784,4.673720691004357,3.1110118293652644,19,44940,False,23.85,0.0,False,,0.9870716510903427
100000000.0,CKT_0116,f16,inf,0.009078771695594125,0.0022696929238985313,0.006809078771695594,inf,1.3862943611198906,0.007213151579401329,19,44940,False,0.0,0.0,False,,0.7236760124610592
100000000.0,CKT_0116,f64,1.0,1.0,0.009345794392523364,0.9906542056074766,1.0,4.672828834461907,3.7032599724466495,19,44940,False,0.0,0.0,False,per_tensor_int8,0.9075211392968402
100000000.0,CKT_0116,f64,1.0,1.0,0.17209612817089454,0.8279038718291055,1.0,4.672828834461907,3.0948672626875573,19,44940,False,0.0,0.0,False,per_channel_int8,0.9173564753004005
100000000.0,CKT_0116,f64,5.918302496261073e-18,1.0,0.17209612817089454,0.8279038718291055,1.9772137441949255e-16,4.672828834461907,3.0948672626875573,19,44940,True,8.85,0.1,False,,1.0
100000000.0,CKT_0116,f64,1.0,1.0,0.17209612817089454,0.8279038718291055,1.0,4.672828834461907,3.0948672626875573,19,44940,False,0.0,0.1,True,,0.911125945705385
100000000.0,CKT_0116,f64,5.918302496261073e-18,1.0,0.17209612817089454,0.8279038718291055,1.9772137441949255e-16,4.672828834461907,3.0948672626875573,19,44940,True,8.85,0.5,False,,1.0
100000000.0,CKT_0116,f64,1.0,1.0,0.17209612817089454,0.8279038718291055,1.0,4.672828834461907,3.0948672626875573,19,44940,False,0.0,0.5,True,,0.911125945705385
100000000.0,CKT_0116,f64,5.918302496261073e-18,1.0,0.17209612817089454,0.8279038718291055,1.9772137441949255e-16,4.672828834461907,3.0948672626875573,19,44940,True,8.85,0.9,False,,1.0
100000000.0,CKT_0116,f64,1.0,1.0,0.009345794392523364,0.9906542056074766,1.0,4.672828834461907,3.7032599724466495,19,44940,False,0.0,0.9,True,,0.9075211392968402
1000000.0,CKT_0116,f64,5.918302496261073e-18,1.0,0.16973742768135291,0.8302625723186471,1.9772137441949255e-16,4.672828834461907,3.10368454833624,19,44940,True,8.85,0.0,False,,1.0
1000000.0,CKT_0116,f32,2.2957486160964703e-09,1.0,0.16973742768135291,0.8302625723186471,1.7719948405054995e-07,4.6728287181619015,3.103684567507877,19,44940,True,8.85,0.0,False,,1.0
1000000.0,CKT_0116,bf16,0.12640785442178576,1.0,0.15927903871829105,0.8407209612817089,0.7392402316375081,4.673720691004357,3.116550549603972,19,44940,False,4.1,0.0,False,,0.9886070315976858
1000000.0,CKT_0116,f16,inf,0.009167779261237205,0.002291944815309301,0.006875834445927904,inf,1.3862943611198906,0.007283868751748402,19,44940,False,0.0,0.0,False,,0.7242323097463285
1000000.0,CKT_0116,f64,1.0,1.0,0.009345794392523364,0.9906542056074766,1.0,4.672828834461907,3.7032599724466495,19,44940,False,0.0,0.0,False,per_tensor_int8,0.9098798397863819
1000000.0,CKT_0116,f64,1.0,1.0,0.16973742768135291,0.8302625723186471,1.0,4.672828834461907,3.10368454833624,19,44940,False,0.0,0.0,False,per_channel_int8,0.9173564753004005
1000000.0,CKT_0116,f64,5.918302496261073e-18,1.0,0.16973742768135291,0.8302625723186471,1.9772137441949255e-16,4.672828834461907,3.10368454833624,19,44940,True,8.85,0.1,False,,1.0
1000000.0,CKT_0116,f64,1.0,1.0,0.16973742768135291,0.8302625723186471,1.0,4.672828834461907,3.10368454833624,19,44940,False,0.0,0.1,True,,0.911125945705385
1000000.0,CKT_0116,f64,5.918302496261073e-18,1.0,0.16973742768135291,0.8302625723186471,1.9772137441949255e-16,4.672828834461907,3.10368454833624,19,44940,True,8.85,0.5,False,,1.0
1000000.0,CKT_0116,f64,1.0,1.0,0.16973742768135291,0.8302625723186471,1.0,4.672828834461907,3.10368454833624,19,44940,False,0.0,0.5,True,,0.911125945705385
1000000.0,CKT_0116,f64,5.918302496261073e-18,1.0,0.16973742768135291,0.8302625723186471,1.9772137441949255e-16,4.672828834461907,3.10368454833624,19,44940,True,8.85,0.9,False,,1.0
1000000.0,CKT_0116,f64,1.0,1.0,0.009345794392523364,0.9906542056074766,1.0,4.672828834461907,3.7032599724466495,19,44940,False,0.0,0.9,True,,0.9098798397863819
10000.0,CKT_0116,f64,5.918302496261073e-18,1.0,0.16973742768135291,0.8302625723186471,1.9772137441949255e-16,4.672828834461907,3.103684548336239,19,44940,True,8.85,0.0,False,,1.0
10000.0,CKT_0116,f32,2.2957486160964703e-09,1.0,0.16973742768135291,0.8302625723186471,1.7719948405054995e-07,4.6728287181619015,3.103684567507877,19,44940,True,8.85,0.0,False,,1.0
10000.0,CKT_0116,bf16,0.016732828497133465,1.0,0.156964842011571,0.843035157988429,7.77791176443629,4.673720691004357,3.1179481658655637,19,44940,False,3.4,0.0,False,,0.9858700489541611
10000.0,CKT_0116,f16,inf,0.012639074321317311,0.004428126390743213,0.008299955496217178,inf,1.3862943611198906,0.008209298899358475,19,44940,False,0.0,0.0,False,,0.7246328437917223
10000.0,CKT_0116,f64,1.0,1.0,0.009345794392523364,0.9906542056074766,1.0,4.672828834461907,3.7032599724466495,19,44940,False,0.0,0.0,False,per_tensor_int8,0.9098798397863819
10000.0,CKT_0116,f64,1.0,1.0,0.16973742768135291,0.8302625723186471,1.0,4.672828834461907,3.103684548336239,19,44940,False,0.0,0.0,False,per_channel_int8,0.9173564753004005
10000.0,CKT_0116,f64,5.918302496261073e-18,1.0,0.16973742768135291,0.8302625723186471,1.9772137441949255e-16,4.672828834461907,3.103684548336239,19,44940,True,8.85,0.1,False,,1.0
10000.0,CKT_0116,f64,1.0,1.0,0.16973742768135291,0.8302625723186471,1.0,4.672828834461907,3.103684548336239,19,44940,False,0.0,0.1,True,,0.911125945705385
10000.0,CKT_0116,f64,5.918302496261073e-18,1.0,0.16973742768135291,0.8302625723186471,1.9772137441949255e-16,4.672828834461907,3.103684548336239,19,44940,True,8.85,0.5,False,,1.0
10000.0,CKT_0116,f64,1.0,1.0,0.16973742768135291,0.8302625723186471,1.0,4.672828834461907,3.103684548336239,19,44940,False,0.0,0.5,True,,0.911125945705385
10000.0,CKT_0116,f64,5.918302496261073e-18,1.0,0.16973742768135291,0.8302625723186471,1.9772137441949255e-16,4.672828834461907,3.103684548336239,19,44940,True,8.85,0.9,False,,1.0
10000.0,CKT_0116,f64,1.0,1.0,0.009345794392523364,0.9906542056074766,1.0,4.672828834461907,3.7032599724466495,19,44940,False,0.0,0.9,True,,0.9098798397863819
10000000000.0,CKT_0135,f64,4.457661688736491e-17,1.0,0.16781468442267464,0.8321853155773253,3.6379943352879494e-16,4.948759890378169,3.329746150076142,25,78396,True,14.95,0.0,False,,1.0
10000000000.0,CKT_0135,f32,1.6051516772980223e-08,1.0,0.16781468442267464,0.8321853155773253,1.510084626378268e-07,4.948759765340815,3.3297461662992305,25,78396,True,14.95,0.0,False,,1.0
10000000000.0,CKT_0135,bf16,0.04685017828669929,1.0,0.15408949436195724,0.8459105056380427,842.2354992531373,4.94201006027849,3.349466269572597,25,78396,False,23.95,0.0,False,,0.9862492984335935
10000000000.0,CKT_0135,f16,inf,0.006939129547425889,0.0017347823868564722,0.005204347160569417,inf,1.3862943611198906,0.005513189992317563,25,78396,False,0.0,0.0,False,,0.7245267615694678
10000000000.0,CKT_0135,f64,1.0,1.0,0.0070921985815602835,0.9929078014184397,1.0,4.948759890378169,3.972830170477114,25,78396,False,0.0,0.0,False,per_tensor_int8,0.9101484769631104
10000000000.0,CKT_0135,f64,1.0,1.0,0.16781468442267464,0.8321853155773253,1.0,4.948759890378169,3.329746150076142,25,78396,False,0.0,0.0,False,per_channel_int8,0.9159906117659065
10000000000.0,CKT_0135,f64,4.457661688736491e-17,1.0,0.16781468442267464,0.8321853155773253,3.6379943352879494e-16,4.948759890378169,3.329746150076142,25,78396,True,14.95,0.1,False,,1.0
10000000000.0,CKT_0135,f64,1.0,1.0,0.16781468442267464,0.8321853155773253,1.0,4.948759890378169,3.329746150076142,25,78396,False,0.0,0.1,True,,0.9104291035256901
10000000000.0,CKT_0135,f64,4.457661688736491e-17,1.0,0.16781468442267464,0.8321853155773253,3.6379943352879494e-16,4.948759890378169,3.329746150076142,25,78396,True,14.95,0.5,False,,1.0
10000000000.0,CKT_0135,f64,1.0,1.0,0.16781468442267464,0.8321853155773253,1.0,4.948759890378169,3.329746150076142,25,78396,False,0.0,0.5,True,,0.9104291035256901
10000000000.0,CKT_0135,f64,4.457661688736491e-17,1.0,0.16781468442267464,0.8321853155773253,3.6379943352879494e-16,4.948759890378169,3.329746150076142,25,78396,True,14.95,0.9,False,,1.0
10000000000.0,CKT_0135,f64,1.0,1.0,0.0070921985815602835,0.9929078014184397,1.0,4.948759890378169,3.972830170477114,25,78396,False,0.0,0.9,True,,0.9101484769631104
100000000.0,CKT_0135,f64,4.457661688736491e-17,1.0,0.16602887902444002,0.83397112097556,3.6379943352879494e-16,4.948759890378169,3.336891528080597,25,78396,True,14.95,0.0,False,,1.0
100000000.0,CKT_0135,f32,1.6799114497027247e-08,1.0,0.16602887902444002,0.83397112097556,1.510084626378268e-07,4.948759765340815,3.3368915443384988,25,78396,True,14.95,0.0,False,,1.0
100000000.0,CKT_0135,bf16,0.06385705460008939,1.0,0.15273738456043676,0.8472626154395633,1266.0367748476817,4.94201006027849,3.3558133700218136,25,78396,False,23.95,0.0,False,,0.9862110311750599
100000000.0,CKT_0135,f16,inf,0.006990152558804021,0.0017475381397010052,0.005242614419103016,inf,1.3862943611198906,0.005553728154025782,25,78396,False,0.0,0.0,False,,0.7249477014133374
100000000.0,CKT_0135,f64,1.0,1.0,0.0070921985815602835,0.9929078014184397,1.0,4.948759890378169,3.972830170477114,25,78396,False,0.0,0.0,False,per_tensor_int8,0.911934282361345
100000000.0,CKT_0135,f64,1.0,1.0,0.16602887902444002,0.83397112097556,1.0,4.948759890378169,3.336891528080597,25,78396,False,0.0,0.0,False,per_channel_int8,0.9159906117659065
100000000.0,CKT_0135,f64,4.457661688736491e-17,1.0,0.16602887902444002,0.83397112097556,3.6379943352879494e-16,4.948759890378169,3.336891528080597,25,78396,True,14.95,0.1,False,,1.0
100000000.0,CKT_0135,f64,1.0,1.0,0.16602887902444002,0.83397112097556,1.0,4.948759890378169,3.336891528080597,25,78396,False,0.0,0.1,True,,0.9104291035256901
100000000.0,CKT_0135,f64,4.457661688736491e-17,1.0,0.16602887902444002,0.83397112097556,3.6379943352879494e-16,4.948759890378169,3.336891528080597,25,78396,True,14.95,0.5,False,,1.0
100000000.0,CKT_0135,f64,1.0,1.0,0.16602887902444002,0.83397112097556,1.0,4.948759890378169,3.336891528080597,25,78396,False,0.0,0.5,True,,0.9104291035256901
100000000.0,CKT_0135,f64,4.457661688736491e-17,1.0,0.16602887902444002,0.83397112097556,3.6379943352879494e-16,4.948759890378169,3.336891528080597,25,78396,True,14.95,0.9,False,,1.0
100000000.0,CKT_0135,f64,1.0,1.0,0.0070921985815602835,0.9929078014184397,1.0,4.948759890378169,3.972830170477114,25,78396,False,0.0,0.9,True,,0.911934282361345
1000000.0,CKT_0135,f64,4.457661688736491e-17,1.0,0.16602887902444002,0.83397112097556,3.6379943352879494e-16,4.948759890378169,3.336891528080597,25,78396,True,14.95,0.0,False,,1.0
1000000.0,CKT_0135,f32,1.6799114497027247e-08,1.0,0.16602887902444002,0.83397112097556,1.510084626378268e-07,4.948759765340815,3.3368915443384988,25,78396,True,14.95,0.0,False,,1.0
1000000.0,CKT_0135,bf16,0.0402229810060561,1.0,0.15157661105158426,0.8484233889484157,1012.6298265540366,4.94201006027849,3.3571807583965034,25,78396,False,23.95,0.0,False,,0.9861600081636818
1000000.0,CKT_0135,f16,inf,0.006990152558804021,0.0017475381397010052,0.005242614419103016,inf,1.3862943611198906,0.005553728154025782,25,78396,False,0.0,0.0,False,,0.7249477014133374
1000000.0,CKT_0135,f64,1.0,1.0,0.0070921985815602835,0.9929078014184397,1.0,4.948759890378169,3.972830170477114,25,78396,False,0.0,0.0,False,per_tensor_int8,0.911934282361345
1000000.0,CKT_0135,f64,1.0,1.0,0.16602887902444002,0.83397112097556,1.0,4.948759890378169,3.336891528080597,25,78396,False,0.0,0.0,False,per_channel_int8,0.9159906117659065
1000000.0,CKT_0135,f64,4.457661688736491e-17,1.0,0.16602887902444002,0.83397112097556,3.6379943352879494e-16,4.948759890378169,3.336891528080597,25,78396,True,14.95,0.1,False,,1.0
1000000.0,CKT_0135,f64,1.0,1.0,0.16602887902444002,0.83397112097556,1.0,4.948759890378169,3.336891528080597,25,78396,False,0.0,0.1,True,,0.9104291035256901
1000000.0,CKT_0135,f64,4.457661688736491e-17,1.0,0.16602887902444002,0.83397112097556,3.6379943352879494e-16,4.948759890378169,3.336891528080597,25,78396,True,14.95,0.5,False,,1.0
1000000.0,CKT_0135,f64,1.0,1.0,0.16602887902444002,0.83397112097556,1.0,4.948759890378169,3.336891528080597,25,78396,False,0.0,0.5,True,,0.9104291035256901
1000000.0,CKT_0135,f64,4.457661688736491e-17,1.0,0.16602887902444002,0.83397112097556,3.6379943352879494e-16,4.948759890378169,3.336891528080597,25,78396,True,14.95,0.9,False,,1.0
1000000.0,CKT_0135,f64,1.0,1.0,0.0070921985815602835,0.9929078014184397,1.0,4.948759890378169,3.972830170477114,25,78396,False,0.0,0.9,True,,0.911934282361345
10000.0,CKT_0135,f64,4.457661688736491e-17,1.0,0.16602887902444002,0.83397112097556,3.6379943352879494e-16,4.948759890378169,3.336891528080597,25,78396,True,14.95,0.0,False,,1.0
10000.0,CKT_0135,f32,1.6799114497027247e-08,1.0,0.16602887902444002,0.83397112097556,1.510084626378268e-07,4.948759765340815,3.3368915443384988,25,78396,True,14.95,0.0,False,,1.0
10000.0,CKT_0135,bf16,0.046791268027954656,1.0,0.1538726465636002,0.8461273534363998,859.7118405147679,4.94201006027849,3.3535938685082445,25,78396,False,23.85,0.0,False,,0.9878182560334711
10000.0,CKT_0135,f16,inf,0.009490280116332466,0.00331649573957855,0.006224807388132048,inf,1.3862943611198906,0.006199165984793626,25,78396,False,0.0,0.0,False,,0.7252665952344507
10000.0,CKT_0135,f64,1.0,1.0,0.0070921985815602835,0.9929078014184397,1.0,4.948759890378169,3.972830170477114,25,78396,False,0.0,0.0,False,per_tensor_int8,0.911934282361345
10000.0,CKT_0135,f64,1.0,1.0,0.16602887902444002,0.83397112097556,1.0,4.948759890378169,3.336891528080597,25,78396,False,0.0,0.0,False,per_channel_int8,0.9159906117659065
10000.0,CKT_0135,f64,4.457661688736491e-17,1.0,0.16602887902444002,0.83397112097556,3.6379943352879494e-16,4.948759890378169,3.336891528080597,25,78396,True,14.95,0.1,False,,1.0
10000.0,CKT_0135,f64,1.0,1.0,0.16602887902444002,0.83397112097556,1.0,4.948759890378169,3.336891528080597,25,78396,False,0.0,0.1,True,,0.9104291035256901
10000.0,CKT_0135,f64,4.457661688736491e-17,1.0,0.16602887902444002,0.83397112097556,3.6379943352879494e-16,4.948759890378169,3.336891528080597,25,78396,True,14.95,0.5,False,,1.0
10000.0,CKT_0135,f64,1.0,1.0,0.16602887902444002,0.83397112097556,1.0,4.948759890378169,3.336891528080597,25,78396,False,0.0,0.5,True,,0.9104291035256901
10000.0,CKT_0135,f64,4.457661688736491e-17,1.0,0.16602887902444002,0.83397112097556,3.6379943352879494e-16,4.948759890378169,3.336891528080597,25,78396,True,14.95,0.9,False,,1.0
10000.0,CKT_0135,f64,1.0,1.0,0.0070921985815602835,0.9929078014184397,1.0,4.948759890378169,3.972830170477114,25,78396,False,0.0,0.9,True,,0.911934282361345
10000000000.0,CKT_0133,f64,3.967090542562266e-17,1.0,0.1622605011053795,0.8377394988946205,3.2425131708344885e-16,5.46383180502561,3.7684571088401095,44,217120,True,7.0,0.0,False,,1.0
10000000000.0,CKT_0133,f32,1.6500191161020927e-08,1.0,0.1622605011053795,0.8377394988946205,1.546705393793644e-07,5.4638318133401444,3.768457120263421,44,217120,True,7.0,0.0,False,,1.0
10000000000.0,CKT_0133,bf16,0.0943987526512191,1.0,0.14183861459100958,0.8581613854089905,887.0840411467036,5.468735313839949,3.798379497773278,44,217120,False,23.95,0.0,False,,0.9793616433308769
10000000000.0,CKT_0133,f16,inf,0.00630066322770818,0.0010501105379513633,0.005250552689756816,inf,1.79156613877164,0.006908556422497366,44,217120,False,0.0,0.0,False,,0.7256263817243921
10000000000.0,CKT_0133,f64,1.0,1.0,0.00423728813559322,0.9957627118644068,1.0,5.46383180502561,4.47930302342752,44,217120,False,0.0,0.0,False,per_tensor_int8,0.9177966101694915
10000000000.0,CKT_0133,f64,1.0,1.0,0.1622605011053795,0.8377394988946205,1.0,5.46383180502561,3.7684571088401095,44,217120,False,0.0,0.0,False,per_channel_int8,0.9119749447310244
10000000000.0,CKT_0133,f64,3.967090542562266e-17,1.0,0.1622605011053795,0.8377394988946205,3.2425131708344885e-16,5.46383180502561,3.7684571088401095,44,217120,True,7.0,0.1,False,,1.0
10000000000.0,CKT_0133,f64,1.0,1.0,0.1622605011053795,0.8377394988946205,1.0,5.46383180502561,3.7684571088401095,44,217120,False,0.0,0.1,True,,0.9085897199705232
10000000000.0,CKT_0133,f64,3.967090542562266e-17,1.0,0.1622605011053795,0.8377394988946205,3.2425131708344885e-16,5.46383180502561,3.7684571088401095,44,217120,True,7.0,0.5,False,,1.0
10000000000.0,CKT_0133,f64,1.0,1.0,0.1622605011053795,0.8377394988946205,1.0,5.46383180502561,3.7684571088401095,44,217120,False,0.0,0.5,True,,0.9085897199705232
10000000000.0,CKT_0133,f64,3.967090542562266e-17,1.0,0.1622605011053795,0.8377394988946205,3.2425131708344885e-16,5.46383180502561,3.7684571088401095,44,217120,True,7.0,0.9,False,,1.0
10000000000.0,CKT_0133,f64,1.0,1.0,0.00423728813559322,0.9957627118644068,1.0,5.46383180502561,4.47930302342752,44,217120,False,0.0,0.9,True,,0.9177966101694915
100000000.0,CKT_0133,f64,3.967090542562266e-17,1.0,0.1622605011053795,0.8377394988946205,3.2425131708344885e-16,5.46383180502561,3.7684571088401095,44,217120,True,7.0,0.0,False,,1.0
100000000.0,CKT_0133,f32,1.6500191161020927e-08,1.0,0.1622605011053795,0.8377394988946205,1.546705393793644e-07,5.4638318133401444,3.768457120263421,44,217120,True,7.0,0.0,False,,1.0
100000000.0,CKT_0133,bf16,0.09232916042273866,1.0,0.14355195283714076,0.8564480471628593,1880.0867564848645,5.468735313839949,3.7963116920303555,44,217120,False,23.95,0.0,False,,0.9807387619749447
100000000.0,CKT_0133,f16,inf,0.00630066322770818,0.0010501105379513633,0.005250552689756816,inf,1.79156613877164,0.006908556422497366,44,217120,False,0.0,0.0,False,,0.7256263817243921
100000000.0,CKT_0133,f64,1.0,1.0,0.00423728813559322,0.9957627118644068,1.0,5.46383180502561,4.47930302342752,44,217120,False,0.0,0.0,False,per_tensor_int8,0.9177966101694915
100000000.0,CKT_0133,f64,1.0,1.0,0.1622605011053795,0.8377394988946205,1.0,5.46383180502561,3.7684571088401095,44,217120,False,0.0,0.0,False,per_channel_int8,0.9119749447310244
100000000.0,CKT_0133,f64,3.967090542562266e-17,1.0,0.1622605011053795,0.8377394988946205,3.2425131708344885e-16,5.46383180502561,3.7684571088401095,44,217120,True,7.0,0.1,False,,1.0
100000000.0,CKT_0133,f64,1.0,1.0,0.1622605011053795,0.8377394988946205,1.0,5.46383180502561,3.7684571088401095,44,217120,False,0.0,0.1,True,,0.9085897199705232
100000000.0,CKT_0133,f64,3.967090542562266e-17,1.0,0.1622605011053795,0.8377394988946205,3.2425131708344885e-16,5.46383180502561,3.7684571088401095,44,217120,True,7.0,0.5,False,,1.0
100000000.0,CKT_0133,f64,1.0,1.0,0.1622605011053795,0.8377394988946205,1.0,5.46383180502561,3.7684571088401095,44,217120,False,0.0,0.5,True,,0.9085897199705232
100000000.0,CKT_0133,f64,3.967090542562266e-17,1.0,0.1622605011053795,0.8377394988946205,3.2425131708344885e-16,5.46383180502561,3.7684571088401095,44,217120,True,7.0,0.9,False,,1.0
100000000.0,CKT_0133,f64,1.0,1.0,0.00423728813559322,0.9957627118644068,1.0,5.46383180502561,4.47930302342752,44,217120,False,0.0,0.9,True,,0.9177966101694915
1000000.0,CKT_0133,f64,3.967090542562266e-17,1.0,0.16334285187914518,0.8366571481208548,3.2425131708344885e-16,5.46383180502561,3.763588301205949,44,217120,True,7.0,0.0,False,,1.0
1000000.0,CKT_0133,f32,1.6500191161020927e-08,1.0,0.16334285187914518,0.8366571481208548,1.546705393793644e-07,5.4638318133401444,3.763588312614502,44,217120,True,7.0,0.0,False,,1.0
1000000.0,CKT_0133,bf16,0.09170907159181506,1.0,0.14496131171702284,0.8550386882829771,1441.9973232474406,5.468735313839949,3.7904703878821313,44,217120,False,23.95,0.0,False,,0.9810703758290347
1000000.0,CKT_0133,f16,inf,0.006273028739867355,0.0010455047899778924,0.005227523949889462,inf,1.79156613877164,0.00687825573643378,44,217120,False,0.0,0.0,False,,0.7253868828297716
1000000.0,CKT_0133,f64,1.0,1.0,0.00423728813559322,0.9957627118644068,1.0,5.46383180502561,4.47930302342752,44,217120,False,0.0,0.0,False,per_tensor_int8,0.9167142593957258
1000000.0,CKT_0133,f64,0.9999908627064732,1.0,0.16334285187914518,0.8366571481208548,1.0,5.46383180502561,3.763588301205949,44,217120,False,0.0,0.0,False,per_channel_int8,0.9119749447310244
1000000.0,CKT_0133,f64,3.967090542562266e-17,1.0,0.16334285187914518,0.8366571481208548,3.2425131708344885e-16,5.46383180502561,3.763588301205949,44,217120,True,7.0,0.1,False,,1.0
1000000.0,CKT_0133,f64,1.0,1.0,0.16334285187914518,0.8366571481208548,1.0,5.46383180502561,3.763588301205949,44,217120,False,0.0,0.1,True,,0.9085897199705232
1000000.0,CKT_0133,f64,3.967090542562266e-17,1.0,0.16334285187914518,0.8366571481208548,3.2425131708344885e-16,5.46383180502561,3.763588301205949,44,217120,True,7.0,0.5,False,,1.0
1000000.0,CKT_0133,f64,1.0,1.0,0.16334285187914518,0.8366571481208548,1.0,5.46383180502561,3.763588301205949,44,217120,False,0.0,0.5,True,,0.9085897199705232
1000000.0,CKT_0133,f64,3.967090542562266e-17,1.0,0.16334285187914518,0.8366571481208548,3.2425131708344885e-16,5.46383180502561,3.763588301205949,44,217120,True,7.0,0.9,False,,1.0
1000000.0,CKT_0133,f64,1.0,1.0,0.00423728813559322,0.9957627118644068,1.0,5.46383180502561,4.47930302342752,44,217120,False,0.0,0.9,True,,0.9167142593957258
10000.0,CKT_0133,f64,3.967090542562266e-17,1.0,0.16334285187914518,0.8366571481208548,3.2425131708344885e-16,5.46383180502561,3.763588301205949,44,217120,True,7.0,0.0,False,,1.0
10000.0,CKT_0133,f32,1.6500191161020927e-08,1.0,0.16334285187914518,0.8366571481208548,1.546705393793644e-07,5.4638318133401444,3.763588312614502,44,217120,True,7.0,0.0,False,,1.0
10000.0,CKT_0133,bf16,0.09851003210418478,1.0,0.14342299189388358,0.8565770081061165,612.4412149285528,5.468735313839949,3.7928625051616236,44,217120,False,23.85,0.0,False,,0.9802413411938099
10000.0,CKT_0133,f16,inf,0.00774686809137804,0.0019712601326455415,0.005817059690493736,inf,1.79156613877164,0.007258158621873322,44,217120,False,0.0,0.0,False,,0.7255757184966839
10000.0,CKT_0133,f64,1.0,1.0,0.00423728813559322,0.9957627118644068,1.0,5.46383180502561,4.47930302342752,44,217120,False,0.0,0.0,False,per_tensor_int8,0.9167142593957258
10000.0,CKT_0133,f64,1.0,1.0,0.16334285187914518,0.8366571481208548,1.0,5.46383180502561,3.763588301205949,44,217120,False,0.0,0.0,False,per_channel_int8,0.9119749447310244
10000.0,CKT_0133,f64,3.967090542562266e-17,1.0,0.16334285187914518,0.8366571481208548,3.2425131708344885e-16,5.46383180502561,3.763588301205949,44,217120,True,7.0,0.1,False,,1.0
10000.0,CKT_0133,f64,1.0,1.0,0.16334285187914518,0.8366571481208548,1.0,5.46383180502561,3.763588301205949,44,217120,False,0.0,0.1,True,,0.9085897199705232
10000.0,CKT_0133,f64,3.967090542562266e-17,1.0,0.16334285187914518,0.8366571481208548,3.2425131708344885e-16,5.46383180502561,3.763588301205949,44,217120,True,7.0,0.5,False,,1.0
10000.0,CKT_0133,f64,1.0,1.0,0.16334285187914518,0.8366571481208548,1.0,5.46383180502561,3.763588301205949,44,217120,False,0.0,0.5,True,,0.9085897199705232
10000.0,CKT_0133,f64,3.967090542562266e-17,1.0,0.16334285187914518,0.8366571481208548,3.2425131708344885e-16,5.46383180502561,3.763588301205949,44,217120,True,7.0,0.9,False,,1.0
10000.0,CKT_0133,f64,1.0,1.0,0.00423728813559322,0.9957627118644068,1.0,5.46383180502561,4.47930302342752,44,217120,False,0.0,0.9,True,,0.9167142593957258
